Location_City,Location_District,Listing_Date,Square_Footage,Bedrooms,Bathrooms,Year_Built,Build_Quality_Rating,Market_Trend_Index,Sale_Price_GBP,Agent_Commission_Percentage,Days_On_Market,Revenue_GBP_Monthly,Listing_Year,Listing_Month,Days_Since_Listed,Log_Sale_Price,Property_Age,Property_Type_FreqEnc,Transaction_Type_FreqEnc,Revenue_Activity_FreqEnc
1,28,2025-02-28,3161,1,1,1980,2,1.13,2248302.28,1.22,176,2285.77,2025,2,180,14.625686391928072,45,0.3374,0.6942,0.6942
0,20,2021-05-26,2206,2,2,1957,7,0.89,1407274.47,1.05,21,1231.37,2021,5,1554,14.157166102291994,64,0.3374,0.6942,0.6942
2,27,2022-10-05,1100,4,2,1998,7,1.1,659482.14,1.76,101,967.24,2022,10,1057,13.399211685990887,24,0.3285,0.6942,0.6942
2,27,2024-10-27,3901,3,2,2010,6,1.07,2531409.61,1.84,96,3881.49,2024,10,304,14.744287258688264,14,0.3341,0.6942,0.6942
1,14,2023-08-06,3972,5,1,1992,2,1.1,3403653.72,1.27,112,3602.2,2023,8,752,15.040360329923145,31,0.3374,0.6942,0.6942
1,13,2019-06-22,1275,5,1,2008,2,1.0,857827.03,2.32,89,1658.47,2019,6,2258,13.662158927145644,11,0.3341,0.6942,0.6942
2,9,2018-12-05,849,5,5,1956,9,0.99,493640.56,1.98,27,21262.87,2018,12,2457,13.10956494575984,62,0.3285,0.3058,0.1019
2,27,2020-05-10,3470,1,1,1997,5,0.87,1725370.24,1.67,23,67047.85,2020,5,1935,14.360952796887107,23,0.3374,0.3058,0.0995
0,20,2019-02-07,1297,2,2,1999,9,0.98,784167.96,2.77,144,1810.12,2019,2,2393,13.572379786317638,20,0.3374,0.6942,0.6942
0,11,2021-10-13,3398,5,4,1960,1,1.09,2032750.03,1.74,43,2947.49,2021,10,1414,14.524900620772698,61,0.3341,0.6942,0.6942
0,21,2022-08-02,1610,4,1,1987,1,1.06,1206622.16,1.77,99,1779.77,2022,8,1121,14.00333623923522,35,0.3341,0.6942,0.6942
0,20,2021-10-19,3002,5,4,1987,7,1.06,2789065.28,2.22,47,109401.8,2021,10,1408,14.841217431117496,34,0.3341,0.3058,0.1044
0,20,2024-02-29,3689,4,1,1990,1,1.07,2324451.6,1.8,68,3486.68,2024,2,545,14.658995128422829,34,0.3285,0.6942,0.6942
0,18,2021-05-24,2176,4,2,1961,9,0.85,1330866.46,2.07,116,70327.06,2021,5,1556,14.101341513155193,60,0.3341,0.3058,0.1044
0,11,2020-03-23,2740,1,1,1995,3,0.86,958680.67,2.45,139,66949.17,2020,3,1983,13.773314359241125,25,0.3285,0.3058,0.1044
2,9,2022-10-03,2807,2,2,1952,10,1.11,1812321.11,1.35,113,2038.86,2022,10,1059,14.410119514687416,70,0.3374,0.6942,0.6942
0,11,2022-08-06,1357,5,3,1979,1,1.13,758837.48,2.1,83,1327.97,2022,8,1117,13.539544227407177,43,0.3285,0.6942,0.6942
1,22,2021-11-30,1463,3,1,1964,1,1.08,766267.25,1.44,54,919.52,2021,11,1366,13.549287583240938,57,0.3341,0.6942,0.6942
2,24,2018-04-28,1113,4,3,2013,4,1.01,491899.17,2.96,21,24845.52,2018,4,2678,13.10603106838207,5,0.3374,0.3058,0.0995
0,20,2018-03-23,2658,1,1,1959,4,1.02,1291819.29,1.24,105,97974.15,2018,3,2714,14.071562859222913,59,0.3285,0.3058,0.1044
2,9,2023-10-30,3889,1,1,1999,2,1.09,1869496.99,2.31,147,3598.78,2023,10,667,14.441180498244943,24,0.3374,0.6942,0.6942
2,6,2020-04-02,1188,5,5,2010,9,0.95,1019721.67,2.7,73,2294.37,2020,4,1973,13.835041256134218,10,0.3285,0.6942,0.6942
1,19,2025-05-28,2693,1,1,1998,6,1.14,1603765.97,1.97,71,2632.85,2025,5,91,14.287865776305727,27,0.3374,0.6942,0.6942
2,16,2024-01-08,590,3,1,2003,1,1.08,377271.81,1.92,157,603.63,2024,1,597,12.840723838685594,21,0.3285,0.6942,0.6942
1,0,2022-11-21,3203,3,3,2007,1,1.13,1437651.36,1.94,125,2324.2,2022,11,1010,14.178522035602363,15,0.3341,0.6942,0.6942
1,12,2022-10-01,1521,5,5,1959,6,1.08,1425879.09,2.51,157,29986.92,2022,10,1061,14.170299788061708,63,0.3285,0.3058,0.0995
2,27,2022-12-06,1695,3,2,2002,10,1.12,955197.65,2.3,74,1830.8,2022,12,995,13.769674608302893,20,0.3341,0.6942,0.6942
2,9,2024-12-02,774,2,2,1955,1,1.09,427518.13,1.36,123,15239.82,2024,12,268,12.965754314895777,69,0.3285,0.3058,0.0995
2,27,2021-05-01,2932,1,1,1968,4,0.87,1226804.94,2.91,99,2975.0,2021,5,1579,14.019924553075526,53,0.3285,0.6942,0.6942
2,26,2020-04-20,2430,3,1,1992,2,0.92,835959.92,2.01,116,1400.23,2020,4,1955,13.636337144562708,28,0.3285,0.6942,0.6942
0,25,2022-09-21,3960,2,1,1982,1,1.13,1465296.8,1.53,11,64425.59,2022,9,1071,14.197569056225959,40,0.3374,0.3058,0.1044
0,21,2019-10-11,634,4,2,1956,1,1.01,345151.29,1.27,113,365.29,2019,10,2147,12.751741018906078,63,0.3285,0.6942,0.6942
0,18,2024-05-24,3505,3,3,2002,8,1.07,2148930.51,2.39,120,4279.95,2024,5,460,14.580481304479262,22,0.3341,0.6942,0.6942
0,11,2018-01-14,2163,5,3,2006,8,0.98,1132730.76,1.06,122,1000.58,2018,1,2782,13.940142759994089,12,0.3374,0.6942,0.6942
2,26,2018-04-25,1450,2,1,1997,9,0.99,744124.62,2.1,58,41805.82,2018,4,2681,13.519965143648692,21,0.3374,0.3058,0.1044
0,1,2023-02-20,1300,1,1,2023,4,1.06,877585.76,1.68,46,1228.62,2023,2,919,13.684931101229536,0,0.3285,0.6942,0.6942
2,3,2025-02-22,3149,1,1,2025,5,1.12,1659322.09,2.17,58,66107.3,2025,2,186,14.321920300060599,0,0.3285,0.3058,0.1044
1,19,2018-07-22,3451,3,2,1996,10,0.99,1864404.71,1.23,89,57083.85,2018,7,2593,14.438452906123533,22,0.3341,0.3058,0.1044
0,1,2020-01-25,1072,1,1,2001,3,0.99,548424.93,2.09,119,955.17,2020,1,2041,13.214807508557596,19,0.3341,0.6942,0.6942
2,16,2021-09-03,3123,1,1,2008,1,1.09,1357229.81,2.11,153,104481.98,2021,9,1454,14.12095701278397,13,0.3285,0.3058,0.1019
2,6,2020-10-05,1266,2,1,1973,9,0.95,838153.9,2.57,101,1795.05,2020,10,1787,13.638958207251248,47,0.3341,0.6942,0.6942
2,26,2022-04-30,2965,1,1,2022,5,1.06,2151373.54,1.31,90,2348.58,2022,4,1215,14.581617516755514,0,0.3285,0.6942,0.6942
1,4,2023-05-19,2293,5,1,1984,7,1.1,2458551.61,1.99,153,4077.1,2023,5,831,14.715083364832342,39,0.3374,0.6942,0.6942
0,1,2018-03-31,1042,3,1,1972,2,1.01,723028.84,2.09,71,1259.28,2018,3,2706,13.491205772765012,46,0.3374,0.6942,0.6942
0,18,2022-12-19,618,1,1,1989,8,1.14,464595.28,2.36,75,913.7,2022,12,982,13.048924092398746,33,0.3374,0.6942,0.6942
1,22,2024-01-13,1932,3,3,1984,6,1.15,1774246.96,2.85,100,4213.84,2024,1,592,14.38888720660497,40,0.3285,0.6942,0.6942
2,26,2022-08-13,2272,3,1,1998,5,1.08,1553716.33,2.2,63,2848.48,2022,8,1110,14.256160895037324,24,0.3285,0.6942,0.6942
2,16,2019-03-17,954,2,2,1970,7,1.0,702186.29,1.42,55,830.92,2019,3,2355,13.46195544229632,49,0.3285,0.6942,0.6942
2,26,2023-09-01,2160,5,4,1989,2,1.14,1602436.35,2.97,127,3966.03,2023,9,726,14.28703637184892,34,0.3285,0.6942,0.6942
1,4,2023-02-07,2691,1,1,2019,1,1.14,1842336.11,2.18,14,3346.91,2023,2,932,14.426545492081864,4,0.3374,0.6942,0.6942
0,18,2019-01-01,584,5,2,2009,4,0.99,256242.84,1.48,116,12908.97,2019,1,2430,12.453884770121423,10,0.3341,0.3058,0.1044
1,23,2018-01-11,2340,4,3,2008,4,1.0,1243205.09,1.3,126,1346.81,2018,1,2785,14.03320415723217,10,0.3341,0.6942,0.6942
2,26,2022-02-22,1737,1,1,1953,3,1.08,1011867.39,1.2,144,1011.87,2022,2,1282,13.827309070965276,69,0.3374,0.6942,0.6942
1,0,2021-11-27,1686,3,2,2011,3,1.07,703008.41,1.73,31,1013.5,2021,11,1369,13.46312555619397,10,0.3374,0.6942,0.6942
2,9,2018-04-26,3294,2,1,2002,5,0.99,1714129.81,1.4,120,106221.45,2018,4,2680,14.354416693780841,16,0.3374,0.3058,0.0995
2,16,2019-10-29,3409,1,1,1951,6,1.0,1848024.15,2.61,178,109206.55,2019,10,2129,14.42962814039852,68,0.3374,0.3058,0.0995
2,24,2024-06-30,3699,4,4,1984,6,1.13,2461553.88,1.25,153,2564.12,2024,6,423,14.71630377328022,40,0.3374,0.6942,0.6942
0,20,2021-09-04,2971,1,1,1959,5,1.1,1321305.68,2.1,32,2312.28,2021,9,1453,14.094131714016562,62,0.3374,0.6942,0.6942
2,3,2024-04-28,2826,3,1,2014,10,1.13,1761592.72,1.42,62,2084.55,2024,4,486,14.381729480003235,10,0.3341,0.6942,0.6942
1,22,2022-05-29,2408,1,1,1962,8,1.1,1003631.06,2.33,17,1948.72,2022,5,1186,13.819136037962181,60,0.3374,0.6942,0.6942
2,27,2022-04-25,1143,5,3,2001,7,1.07,752711.75,2.13,105,1336.06,2022,4,1220,13.53143895989869,21,0.3285,0.6942,0.6942
0,20,2018-01-26,1463,5,4,1958,10,1.02,1297048.07,1.94,142,2096.89,2018,1,2770,14.075602296044748,60,0.3341,0.6942,0.6942
2,3,2020-06-30,2843,5,5,2007,2,0.87,1550434.49,2.7,60,3488.48,2020,6,1884,14.25404641072352,13,0.3374,0.6942,0.6942
1,23,2022-08-10,1850,4,2,1991,10,1.12,1191547.53,1.95,145,1936.26,2022,8,1113,13.990764304863536,31,0.3374,0.6942,0.6942
2,27,2018-07-06,1740,4,1,2010,5,1.01,1228012.11,2.43,76,2486.72,2018,7,2609,14.020908063528003,8,0.3341,0.6942,0.6942
1,13,2021-10-12,3122,5,3,1979,5,1.06,1809248.22,2.38,19,91288.15,2021,10,1415,14.408422521610415,42,0.3341,0.3058,0.1044
0,20,2018-02-12,3519,4,2,1979,1,0.99,2321439.73,1.51,159,2921.14,2018,2,2753,14.657698555209453,39,0.3374,0.6942,0.6942
0,15,2019-11-30,1450,5,5,2008,10,1.02,1266763.32,2.75,45,35771.28,2019,11,2097,14.0519764277937,11,0.3374,0.3058,0.1019
0,20,2023-11-08,3174,4,2,2005,8,1.11,2487142.49,2.1,51,4352.5,2023,11,658,14.72664541714049,18,0.3374,0.6942,0.6942
1,10,2021-01-18,3140,2,2,2013,1,0.91,1640978.86,1.02,27,90538.13,2021,1,1682,14.310804096992648,8,0.3374,0.3058,0.1044
2,16,2021-09-14,1706,1,1,1990,1,1.11,683043.45,1.66,55,944.88,2021,9,1443,13.434315216962368,31,0.3341,0.6942,0.6942
1,8,2018-11-19,510,4,4,1967,9,1.0,260576.87,1.64,121,15798.39,2018,11,2473,12.470657020650293,51,0.3374,0.3058,0.1019
0,1,2020-05-19,1324,5,4,1989,8,0.86,691268.78,1.78,36,44448.56,2020,5,1926,13.446285446237495,31,0.3285,0.3058,0.1044
0,20,2018-05-06,524,2,2,1991,6,0.99,197802.19,1.31,13,215.93,2018,5,2670,12.19502782544212,27,0.3285,0.6942,0.6942
1,23,2021-07-02,3690,2,2,1992,9,1.07,1853496.0,1.7,116,124204.39,2021,7,1517,14.432584683012132,29,0.3285,0.3058,0.1019
0,15,2019-06-09,2801,3,3,1955,6,1.01,1212029.07,1.6,136,1616.04,2019,6,2271,14.007807255534651,64,0.3374,0.6942,0.6942
1,22,2019-11-04,584,4,1,1993,2,1.0,316214.93,1.4,99,368.92,2019,11,2123,12.664180581995145,26,0.3341,0.6942,0.6942
0,1,2018-08-23,1997,5,2,1978,8,0.98,1694705.29,1.14,150,1609.97,2018,8,2561,14.343020003545945,40,0.3374,0.6942,0.6942
1,10,2024-10-27,925,4,4,1983,8,1.12,614605.54,1.51,123,773.38,2024,10,304,13.328737569689267,41,0.3374,0.6942,0.6942
1,0,2020-12-20,996,1,1,1983,7,0.92,647035.84,2.58,124,1391.13,2020,12,1711,13.380158511583826,37,0.3374,0.6942,0.6942
1,23,2024-12-19,3305,4,2,1970,3,1.07,2271127.83,2.68,144,128715.3,2024,12,251,14.635787547792225,54,0.3341,0.3058,0.0995
0,18,2024-07-30,1357,2,2,2007,1,1.06,499044.14,1.31,15,544.79,2024,7,393,13.120451831564157,17,0.3341,0.6942,0.6942
1,13,2019-02-21,1311,4,2,1973,10,0.99,1058732.48,2.74,71,2417.44,2019,2,2379,13.872583921520883,46,0.3341,0.6942,0.6942
0,11,2021-04-23,1074,5,2,1959,7,0.91,531658.65,2.93,45,34043.6,2021,4,1587,13.183758807953721,62,0.3374,0.3058,0.1019
2,26,2022-05-13,2677,1,1,1997,3,1.12,1251468.57,1.15,94,1199.32,2022,5,1202,14.039829074736142,25,0.3341,0.6942,0.6942
0,20,2018-08-26,2492,4,3,1953,10,0.98,1023915.44,1.08,12,47683.7,2018,8,2558,13.8391454796895,65,0.3341,0.3058,0.1044
2,16,2024-01-12,3728,2,2,1978,6,1.12,2776222.92,1.39,133,3215.79,2024,1,593,14.83660226017997,46,0.3341,0.6942,0.6942
2,24,2019-06-21,3650,5,1,1951,10,1.02,2102978.76,2.34,51,4100.81,2019,6,2259,14.55886583029235,68,0.3374,0.6942,0.6942
2,27,2018-08-15,3686,2,2,2007,1,1.0,1651709.68,2.09,85,2876.73,2018,8,2569,14.317322084553544,11,0.3374,0.6942,0.6942
0,21,2022-08-21,800,1,1,2022,3,1.08,458050.72,2.89,155,1103.14,2022,8,1102,13.03473738248488,0,0.3285,0.6942,0.6942
0,18,2023-04-28,2029,1,1,1968,1,1.13,1078527.41,2.2,41,52037.51,2023,4,852,13.891108086606264,55,0.3285,0.3058,0.0995
0,20,2019-12-29,3762,4,2,1970,3,1.01,2534735.77,1.51,5,63950.31,2019,12,2068,14.745600351351555,49,0.3285,0.3058,0.0995
1,28,2018-12-16,2731,1,1,2001,2,0.99,1205063.79,2.08,147,2088.78,2018,12,2446,14.002043891096319,17,0.3341,0.6942,0.6942
2,26,2024-01-30,2587,1,1,1950,3,1.1,985305.55,1.81,12,70982.23,2024,1,575,13.800708090009977,74,0.3374,0.3058,0.0995
2,6,2021-05-29,3293,1,1,1993,5,0.86,1217746.73,1.24,179,1258.34,2021,5,1551,14.012513587573437,28,0.3341,0.6942,0.6942
2,9,2024-08-08,3681,3,3,1961,3,1.06,2662864.0,1.95,21,120017.61,2024,8,384,14.794913168805829,63,0.3285,0.3058,0.1019
0,11,2021-07-19,1315,3,3,2017,8,1.08,810632.04,2.83,114,36640.01,2021,7,1500,13.605570752276597,4,0.3374,0.3058,0.0995
2,9,2024-11-09,2662,4,1,1987,9,1.12,1289550.38,2.64,69,75646.28,2024,11,291,14.069804948410875,37,0.3374,0.3058,0.1044
1,4,2022-06-26,3083,2,1,1991,8,1.08,2375791.05,2.81,10,5563.31,2022,6,1158,14.680841434590711,31,0.3374,0.6942,0.6942
1,13,2021-07-12,1187,1,1,2010,8,1.13,705495.79,1.27,66,746.65,2021,7,1507,13.46665750030009,11,0.3341,0.6942,0.6942
2,3,2025-05-06,764,2,2,1992,4,1.15,566239.17,2.55,138,1203.26,2025,5,113,13.246773595805298,33,0.3341,0.6942,0.6942
0,25,2023-09-29,2755,1,1,2014,5,1.13,1722785.99,2.13,15,3057.95,2023,9,698,14.35945388047349,9,0.3374,0.6942,0.6942
0,25,2018-09-12,3097,3,3,1961,5,1.01,2137408.83,2.54,82,106970.8,2018,9,2541,14.575105294107928,57,0.3285,0.3058,0.1019
0,1,2021-05-08,1408,5,2,2007,9,0.92,1153147.62,1.13,169,1085.88,2021,5,1572,13.95800668947008,14,0.3285,0.6942,0.6942
0,21,2025-06-04,1410,1,1,2020,4,1.05,699530.84,2.39,81,1393.23,2025,6,84,13.458166590279054,5,0.3341,0.6942,0.6942
2,16,2022-04-09,1326,1,1,1960,5,1.1,926531.68,1.14,60,880.21,2022,4,1236,13.73920459661652,62,0.3341,0.6942,0.6942
0,21,2018-01-21,2052,1,1,1968,10,0.99,1442062.75,1.05,37,1261.8,2018,1,2775,14.181585805281168,50,0.3285,0.6942,0.6942
2,16,2022-08-19,2969,1,1,1976,10,1.1,1862612.74,1.74,134,2700.79,2022,8,1104,14.437491295827625,46,0.3341,0.6942,0.6942
1,28,2023-02-10,2280,2,2,1996,8,1.14,1265727.85,1.73,53,1824.76,2023,2,929,14.051158680231756,27,0.3341,0.6942,0.6942
1,7,2024-11-16,3464,5,1,1999,5,1.13,2760925.33,1.86,140,4279.43,2024,11,284,14.831076808194847,25,0.3285,0.6942,0.6942
1,13,2024-09-06,1162,5,3,2022,7,1.15,983436.9,1.8,167,1475.16,2024,9,355,13.798809772977355,2,0.3374,0.6942,0.6942
1,8,2020-08-23,2904,3,2,1954,4,0.93,1819684.2,2.75,30,4170.11,2020,8,1830,14.414174077059489,66,0.3374,0.6942,0.6942
1,7,2024-07-01,1660,1,1,1964,8,1.12,1104773.44,1.79,172,1647.95,2024,7,422,13.915151745400468,60,0.3341,0.6942,0.6942
0,20,2021-11-21,2120,3,2,2020,8,1.06,1629990.32,2.19,63,46584.05,2021,11,1375,14.304085247615392,1,0.3285,0.3058,0.0995
0,25,2018-06-19,937,1,1,2000,4,0.99,344920.41,2.15,158,617.98,2018,6,2626,12.751071872962347,18,0.3374,0.6942,0.6942
1,14,2018-04-15,984,4,2,1979,1,1.02,873942.33,1.5,123,1092.43,2018,4,2691,13.680770812718547,39,0.3341,0.6942,0.6942
0,15,2022-05-11,2810,2,2,1980,2,1.11,1731394.92,1.61,124,2322.95,2022,5,1204,14.364438531286504,42,0.3285,0.6942,0.6942
0,18,2021-03-04,737,1,1,1985,7,0.87,257900.52,2.99,97,26069.34,2021,3,1637,12.460333085609339,36,0.3374,0.3058,0.1019
2,3,2022-03-12,2303,1,1,1994,2,1.09,1495468.45,2.53,54,76602.21,2022,3,1264,14.217950728892967,28,0.3341,0.3058,0.1019
2,3,2019-05-26,1411,1,1,1951,2,1.0,553025.67,1.79,98,824.93,2019,5,2285,13.223161507189648,68,0.3341,0.6942,0.6942
1,0,2021-08-31,2162,2,1,1997,5,1.08,1603059.82,2.45,90,3272.91,2021,8,1457,14.287425372231885,24,0.3341,0.6942,0.6942
0,21,2018-01-14,566,4,4,1960,2,1.0,409015.33,1.3,130,19687.9,2018,1,2782,12.921510360878258,58,0.3341,0.3058,0.0995
0,15,2024-11-22,2222,2,2,2006,6,1.14,1086087.82,1.97,28,1782.99,2024,11,278,13.898093562503702,18,0.3341,0.6942,0.6942
0,18,2018-09-16,1621,4,2,1957,9,0.99,700444.34,1.9,150,1109.04,2018,9,2537,13.459471611736115,61,0.3341,0.6942,0.6942
2,26,2018-05-09,2646,2,2,1972,5,0.99,1833983.2,1.71,156,2613.43,2018,5,2667,14.422001316712365,46,0.3374,0.6942,0.6942
0,15,2020-02-14,3539,3,1,1969,2,0.99,2074190.23,1.04,56,1797.63,2020,2,2021,14.545081866992684,51,0.3285,0.6942,0.6942
2,6,2024-04-15,3624,4,3,1985,4,1.11,2059828.87,2.28,135,77102.2,2024,4,499,14.538133949976597,39,0.3374,0.3058,0.1019
0,15,2020-08-06,2036,2,1,1979,1,0.93,1014811.06,2.18,159,1843.57,2020,8,1847,13.830213990751744,41,0.3374,0.6942,0.6942
1,14,2022-04-04,3277,3,3,2004,4,1.12,3411324.8,2.84,68,84067.53,2022,4,1241,15.042611571351436,18,0.3285,0.3058,0.1019
1,23,2024-06-14,1102,2,2,1998,5,1.14,629407.68,2.22,96,40291.08,2024,6,439,13.35253605442933,26,0.3341,0.3058,0.1044
1,5,2021-05-21,3378,2,1,2015,1,0.88,1378393.93,1.13,151,73930.99,2021,5,1559,14.136430286011494,6,0.3285,0.3058,0.1019
2,24,2020-03-13,3871,3,1,2005,2,0.94,1454856.34,2.18,120,2642.99,2020,3,1993,14.190418405670734,15,0.3285,0.6942,0.6942
0,25,2022-10-17,2925,3,3,1979,3,1.15,2245172.88,1.27,20,116670.17,2022,10,1045,14.624293528275045,43,0.3374,0.3058,0.1044
1,5,2021-06-10,1661,1,1,1962,7,0.85,533248.82,1.52,49,675.45,2021,6,1539,13.186745298780798,59,0.3374,0.6942,0.6942
1,22,2024-03-29,1033,1,1,1974,8,1.05,427457.7,2.21,120,787.23,2024,3,516,12.965612954504946,50,0.3285,0.6942,0.6942
0,25,2020-09-10,2983,3,2,1971,8,0.89,1599286.32,2.42,171,3225.23,2020,9,1812,14.285068662978826,49,0.3285,0.6942,0.6942
1,0,2020-05-20,2704,3,3,2008,1,0.88,884274.72,2.93,130,2159.1,2020,5,1925,13.692524193441434,12,0.3285,0.6942,0.6942
0,21,2018-02-24,1857,1,1,2016,5,1.0,1224086.58,2.21,73,2254.36,2018,2,2741,14.017706291782247,2,0.3341,0.6942,0.6942
1,10,2019-12-13,570,5,1,1960,10,0.99,446235.66,2.36,145,877.6,2019,12,2084,13.00860471807174,59,0.3374,0.6942,0.6942
2,9,2018-02-15,2212,3,2,2010,7,1.01,1729957.6,2.95,43,4252.81,2018,2,2750,14.363608035551781,8,0.3285,0.6942,0.6942
2,27,2022-02-22,2585,1,1,1998,1,1.09,1334869.28,1.3,72,1446.11,2022,2,1282,14.104344676555993,24,0.3341,0.6942,0.6942
2,16,2019-08-12,3019,3,3,1959,8,0.99,1217913.03,2.81,30,2851.95,2019,8,2207,14.012650141838064,60,0.3374,0.6942,0.6942
1,0,2024-08-19,2198,4,2,2017,4,1.12,1850168.94,1.54,105,2374.38,2024,8,373,14.430788052295146,7,0.3374,0.6942,0.6942
2,26,2019-06-22,3211,5,4,1990,4,1.0,1616057.21,2.65,95,3568.79,2019,6,2258,14.29550053845404,29,0.3341,0.6942,0.6942
1,23,2020-04-12,1751,3,2,1984,8,0.86,693777.85,1.62,115,68194.72,2020,4,1963,13.44990852876371,36,0.3341,0.3058,0.1019
0,15,2021-03-16,3547,5,5,1990,4,0.9,1940898.17,1.41,61,2280.56,2021,3,1625,14.478661913352063,31,0.3341,0.6942,0.6942
2,27,2022-03-09,2897,4,1,1968,3,1.08,1307103.82,2.81,136,83401.1,2022,3,1267,14.083325188319442,54,0.3374,0.3058,0.1044
0,21,2025-02-24,1929,4,3,1995,4,1.12,1366693.81,1.07,128,1218.64,2025,2,184,14.127905835477327,30,0.3285,0.6942,0.6942
2,24,2023-10-22,3027,2,2,1989,4,1.12,1096069.35,1.57,71,1434.02,2023,10,675,13.907241932386343,34,0.3341,0.6942,0.6942
2,26,2025-04-10,763,5,2,1969,1,1.08,592027.12,2.83,100,1396.2,2025,4,139,13.291309412738054,56,0.3374,0.6942,0.6942
2,6,2025-03-09,1108,4,2,1996,10,1.07,1020727.27,2.42,26,2058.47,2025,3,171,13.836026920686793,29,0.3341,0.6942,0.6942
1,14,2021-11-04,1565,4,4,1997,2,1.11,1621736.29,2.47,106,3338.07,2021,11,1392,14.299008533831703,24,0.3285,0.6942,0.6942
1,8,2019-02-26,1467,2,1,1964,8,0.99,621404.28,1.23,125,636.94,2019,2,2374,13.339738772847374,55,0.3374,0.6942,0.6942
1,28,2020-04-13,1182,1,1,1996,9,0.94,550451.23,2.56,112,1174.3,2020,4,1962,13.218495455721154,24,0.3374,0.6942,0.6942
0,11,2021-08-15,1801,5,4,1973,6,1.14,1399974.57,1.82,45,2123.29,2021,8,1473,14.151965344433235,48,0.3374,0.6942,0.6942
2,27,2022-02-06,1190,1,1,1990,9,1.1,860020.08,2.33,157,1669.87,2022,2,1298,13.664712179557192,32,0.3285,0.6942,0.6942
0,18,2020-03-16,822,5,4,1971,5,0.93,648983.91,2.66,66,1438.58,2020,3,1990,13.383164744260291,49,0.3341,0.6942,0.6942
2,9,2023-10-11,2960,2,2,1951,9,1.1,2026236.0,1.87,96,3157.55,2023,10,686,14.521690936218722,72,0.3374,0.6942,0.6942
2,9,2021-06-13,1408,4,2,1954,5,0.94,979922.73,1.69,147,1380.06,2021,6,1536,13.795230021087502,67,0.3341,0.6942,0.6942
2,3,2019-06-21,3979,1,1,1973,8,1.0,1762648.56,2.66,160,85639.98,2019,6,2259,14.38232866680602,46,0.3374,0.3058,0.0995
1,14,2022-01-06,3889,1,1,1997,9,1.11,2865309.87,1.74,151,4154.7,2022,1,1329,14.868187408352817,25,0.3341,0.6942,0.6942
2,3,2024-08-29,2363,2,1,1955,4,1.05,1174753.03,1.46,10,65257.55,2024,8,363,13.976569347476309,69,0.3374,0.3058,0.1044
0,1,2024-08-31,2952,1,1,1977,4,1.14,1724359.44,1.77,130,2543.43,2024,8,361,14.36036678027904,47,0.3374,0.6942,0.6942
0,20,2020-12-03,2989,1,1,1976,1,0.94,1439858.45,2.59,77,3107.69,2020,12,1728,14.18005606262192,44,0.3285,0.6942,0.6942
2,6,2022-04-03,1495,5,5,2009,10,1.11,1477708.92,1.97,27,28281.54,2022,4,1242,14.20600409600447,13,0.3285,0.3058,0.1044
1,23,2021-06-29,2638,4,2,1965,8,0.9,1586165.83,1.37,42,1810.87,2021,6,1520,14.276830864800047,56,0.3341,0.6942,0.6942
0,18,2018-07-08,2907,5,5,1989,4,1.01,2154839.17,2.48,114,4453.33,2018,7,2607,14.58322711171611,29,0.3285,0.6942,0.6942
0,25,2019-01-21,2833,5,4,1952,9,1.01,2255464.27,1.99,78,3740.31,2019,1,2410,14.628866837795833,67,0.3341,0.6942,0.6942
1,8,2022-08-02,2322,5,3,2014,6,1.09,1557869.51,2.8,94,84402.08,2022,8,1121,14.258830388993417,8,0.3285,0.3058,0.1044
2,26,2019-03-07,2878,2,1,2017,10,1.01,1736021.88,2.84,106,85289.49,2019,3,2365,14.367107353839083,2,0.3374,0.3058,0.1019
0,1,2021-02-14,3273,5,1,1970,3,0.86,1170713.0,1.54,74,80531.09,2021,2,1655,13.973124377053473,51,0.3374,0.3058,0.1019
0,11,2018-06-08,2894,1,1,1968,4,1.01,1335878.02,2.21,119,2460.24,2018,6,2637,14.105100075086261,50,0.3285,0.6942,0.6942
2,9,2025-05-22,2225,5,1,1971,6,1.08,1459840.56,2.6,116,3162.99,2025,5,97,14.193838467247794,54,0.3374,0.6942,0.6942
2,27,2020-05-16,1067,5,4,1977,5,0.9,464199.73,2.21,13,854.9,2020,5,1929,13.048072345419255,43,0.3341,0.6942,0.6942
0,20,2018-05-27,1285,4,4,1977,6,1.02,845061.89,1.03,8,725.34,2018,5,2649,13.647166329605334,41,0.3341,0.6942,0.6942
2,3,2023-07-21,3878,1,1,2023,5,1.09,1527518.5,2.36,170,3004.12,2023,7,768,14.23915573590385,0,0.3341,0.6942,0.6942
2,6,2022-11-08,914,2,1,1985,1,1.14,590098.45,1.5,116,737.62,2022,11,1023,13.28804636099941,37,0.3341,0.6942,0.6942
1,4,2023-12-20,2122,5,4,1986,3,1.08,1732505.74,2.29,69,3306.2,2023,12,616,14.36507990037052,37,0.3285,0.6942,0.6942
1,22,2024-06-19,3791,4,3,1987,1,1.14,2947465.05,1.15,82,147115.66,2024,6,434,14.896456393091535,37,0.3374,0.3058,0.1019
2,9,2019-03-08,3136,5,5,1987,5,1.0,1970172.18,1.49,111,2446.3,2019,3,2364,14.493632005479876,32,0.3374,0.6942,0.6942
0,18,2022-07-18,1926,2,1,1951,3,1.08,893219.77,2.23,108,1659.9,2022,7,1136,13.702589052148449,71,0.3285,0.6942,0.6942
